date,bodyweight,lift,weight,reps,set_type,notes,sleep
2025-11-22,80.6,bench,95,4,t1_amrap,programmed 1+,7
2025-11-22,80.6,bench,90,3,t1,,7
2025-11-22,80.6,bench,85,5,t1,,7
2025-11-22,80.6,bench,80,3,t1,,7
2025-11-22,80.6,bench,75,5,t1,,7
2025-11-22,80.6,bench,70,3,t1,,7
2025-11-22,80.6,bench,65,8,t1_amrap,programmed 5+,7
2025-11-22,80.6,cgbench,35,6,t2,,7
2025-11-22,80.6,cgbench,42.5,6,t2,,7
2025-11-22,80.6,cgbench,52.5,3,t2,,7
2025-11-22,80.6,cgbench,52.5,5,t2,,7
2025-11-22,80.6,cgbench,52.5,7,t2,,7
2025-11-22,80.6,cgbench,52.5,4,t2,,7
2025-11-22,80.6,cgbench,52.5,6,t2,,7
2025-11-22,80.6,cgbench,52.5,8,t2,,7
2025-11-22,80.6,face_pull,25,16,accessory,,7
2025-11-22,80.6,face_pull,25,16,accessory,,7
2025-11-22,80.6,pendlay_row,50,9,accessory,,7
2025-11-22,80.6,pendlay_row,50,9,accessory,,7
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,11,t1_amrap,programmed 3+,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,deadlift,117.5,3,t1,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,front_squat,45,3,t2,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,front_squat,45,3,t2,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,front_squat,45,5,t2,,6.4
2025-11-23,79.8,pendlay_row,50,7,accessory,,6.4
2025-11-23,79.8,pendlay_row,50,7,accessory,,6.4
2025-11-24,82.1,bench,65,8,t1,,7.4
2025-11-24,82.1,bench,75,6,t1,,7.4
2025-11-24,82.1,bench,85,4,t1,,7.4
2025-11-24,82.1,bench,85,4,t1,,7.4
2025-11-24,82.1,bench,85,4,t1,,7.4
2025-11-24,82.1,bench,80,5,t1,,7.4
2025-11-24,82.1,bench,75,6,t1,,7.4
2025-11-24,82.1,bench,70,7,t1,,7.4
2025-11-24,82.1,bench,65,9,t1_amrap,programmed 8+,7.4
2025-11-24,82.1,ohp,32.5,6,t2,,7.4
2025-11-24,82.1,ohp,40,4,t2,,7.4
2025-11-24,82.1,ohp,45,3,t2,,7.4
2025-11-24,82.1,ohp,45,5,t2,,7.4
2025-11-24,82.1,ohp,45,8,t2,,7.4
2025-11-24,82.1,ohp,45,4,t2,,7.4
2025-11-24,82.1,ohp,45,6,t2,,7.4
2025-11-24,82.1,ohp,45,8,t2,,7.4
2025-11-24,82.1,face_pull,25,14,accessory,,7.4
2025-11-24,82.1,face_pull,25,14,accessory,,7.4
2025-11-25,81.8,deadlift,127.5,5,t1,,6.8
2025-11-25,81.8,deadlift,142.5,3,t1,,6.8
2025-11-25,81.8,deadlift,160,3,t1_amrap,programmed 1+,6.8
2025-11-25,81.8,deadlift,152.5,3,t1,,6.8
2025-11-25,81.8,deadlift,142.5,3,t1,,6.8
2025-11-25,81.8,deadlift,135,3,t1,,6.8
2025-11-25,81.8,deadlift,127.5,3,t1,,6.8
2025-11-25,81.8,deadlift,117.5,3,t1,,6.8
2025-11-25,81.8,deadlift,110,6,t1_amrap,programmed 3+,6.8
2025-11-25,81.8,front_squat,35,5,t2,,6.8
2025-11-25,81.8,front_squat,45,6,t2,,6.8
2025-11-25,81.8,front_squat,55,3,t2,,6.8
2025-11-25,81.8,front_squat,55,5,t2,,6.8
2025-11-25,81.8,front_squat,55,7,t2,,6.8
2025-11-25,81.8,front_squat,55,4,t2,,6.8
2025-11-25,81.8,front_squat,55,6,t2,,6.8
2025-11-25,81.8,front_squat,55,8,t2,,6.8
2025-11-25,81.8,pendlay_row,50,7,accessory,,6.8
2025-11-25,81.8,pendlay_row,50,7,accessory,,6.8
2025-11-26,80.4,ohp,45,5,t1,,6.9
2025-11-26,80.4,ohp,50,3,t1,,6.9
2025-11-26,80.4,ohp,55,2,t1_amrap,programmed 1+,6.9
2025-11-26,80.4,ohp,52.5,3,t1,,6.9
2025-11-26,80.4,ohp,50,3,t1,,6.9
2025-11-26,80.4,ohp,47.5,3,t1,,6.9
2025-11-26,80.4,ohp,45,5,t1,,6.9
2025-11-26,80.4,ohp,42.5,5,t1,,6.9
2025-11-26,80.4,ohp,37.5,7,t1_amrap,programmed 5+,6.9
2025-11-26,80.4,incline_bench,30,6,t2,,6.9
2025-11-26,80.4,incline_bench,35,5,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,3,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,5,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,6,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,4,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,6,t2,,6.9
2025-11-26,80.4,incline_bench,42.5,7,t2,,6.9
2025-11-26,80.4,face_pull,25,13,accessory,,6.9
2025-11-26,80.4,face_pull,25,13,accessory,,6.9
2025-11-26,80.4,pendlay_row,50,10,accessory,,6.9
2025-11-26,80.4,pendlay_row,50,10,accessory,,6.9
2025-11-27,81,squat,95,5,t1,,8.6
2025-11-27,81,squat,107.5,3,t1,,8.6
2025-11-27,81,squat,120,6,t1_amrap,programmed 1+,8.6
2025-11-27,81,squat,115,3,t1,,8.6
2025-11-27,81,squat,107.5,3,t1,,8.6
2025-11-27,81,squat,102.5,3,t1,,8.6
2025-11-27,81,squat,95,5,t1,,8.6
2025-11-27,81,squat,90,5,t1,,8.6
2025-11-27,81,squat,82.5,9,t1_amrap,programmed 5+,8.6
2025-11-27,81,sumo_deadlift,67.5,4,t2,,8.6
2025-11-27,81,sumo_deadlift,82.5,5,t2,,8.6
2025-11-27,81,sumo_deadlift,95,3,t2,,8.6
2025-11-27,81,sumo_deadlift,95,5,t2,,8.6
2025-11-27,81,sumo_deadlift,95,7,t2,,8.6
2025-11-27,81,sumo_deadlift,95,4,t2,,8.6
2025-11-27,81,sumo_deadlift,95,6,t2,,8.6
2025-11-27,81,sumo_deadlift,95,8,t2,,8.6
2025-11-27,81,pendlay_row,50,9,accessory,,8.6
2025-11-27,81,pendlay_row,50,9,accessory,,8.6
2025-11-28,80.8,bench,67.5,5,t1,,7.6
2025-11-28,80.8,bench,77.5,3,t1,,7.6
2025-11-28,80.8,bench,85,2,t1_amrap,programmed 1+,7.6
2025-11-28,80.8,bench,82.5,3,t1,,7.6
2025-11-28,80.8,bench,77.5,5,t1,,7.6
2025-11-28,80.8,bench,72.5,3,t1,,7.6
2025-11-28,80.8,bench,67.5,5,t1,,7.6
2025-11-28,80.8,bench,62.5,3,t1,,7.6
2025-11-28,80.8,bench,60,9,t1_amrap,programmed 5+,7.6
2025-11-28,80.8,cgbench,30,6,t2,,7.6
2025-11-28,80.8,cgbench,37.5,5,t2,,7.6
2025-11-28,80.8,cgbench,45,2,t2,,7.6
2025-11-28,80.8,cgbench,45,5,t2,,7.6
2025-11-28,80.8,cgbench,45,7,t2,,7.6
2025-11-28,80.8,cgbench,45,4,t2,,7.6
2025-11-28,80.8,cgbench,45,6,t2,,7.6
2025-11-28,80.8,cgbench,45,8,t2,,7.6
2025-11-28,80.8,face_pull,25,13,accessory,,7.6
2025-11-28,80.8,face_pull,25,13,accessory,,7.6
2025-11-28,80.8,pendlay_row,50,7,accessory,,7.6
2025-11-28,80.8,pendlay_row,50,7,accessory,,7.6
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,8,t1_amrap,programmed 3+,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,deadlift,107.5,3,t1,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,front_squat,40,3,t2,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,front_squat,40,3,t2,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,front_squat,40,5,t2,,6.7
2025-11-29,80.6,pendlay_row,50,6,accessory,,6.7
2025-11-29,80.6,pendlay_row,50,6,accessory,,6.7
2025-12-01,80,bench,60,8,t1,,8.4
2025-12-01,80,bench,67.5,6,t1,,8.4
2025-12-01,80,bench,77.5,4,t1,,8.4
2025-12-01,80,bench,77.5,4,t1,,8.4
2025-12-01,80,bench,77.5,4,t1,,8.4
2025-12-01,80,bench,72.5,5,t1,,8.4
2025-12-01,80,bench,67.5,6,t1,,8.4
2025-12-01,80,bench,62.5,7,t1,,8.4
2025-12-01,80,bench,60,12,t1_amrap,programmed 8+,8.4
2025-12-01,80,ohp,30,6,t2,,8.4
2025-12-01,80,ohp,35,5,t2,,8.4
2025-12-01,80,ohp,42.5,3,t2,,8.4
2025-12-01,80,ohp,42.5,5,t2,,8.4
2025-12-01,80,ohp,42.5,8,t2,,8.4
2025-12-01,80,ohp,42.5,4,t2,,8.4
2025-12-01,80,ohp,42.5,6,t2,,8.4
2025-12-01,80,ohp,42.5,8,t2,,8.4
2025-12-01,80,face_pull,25,13,accessory,,8.4
2025-12-01,80,face_pull,25,13,accessory,,8.4
2025-12-02,80.7,deadlift,127.5,5,t1,,7.2
2025-12-02,80.7,deadlift,142.5,3,t1,,7.2
2025-12-02,80.7,deadlift,160,2,t1_amrap,programmed 1+,7.2
2025-12-02,80.7,deadlift,152.5,3,t1,,7.2
2025-12-02,80.7,deadlift,142.5,3,t1,,7.2
2025-12-02,80.7,deadlift,135,3,t1,,7.2
2025-12-02,80.7,deadlift,127.5,3,t1,,7.2
2025-12-02,80.7,deadlift,117.5,3,t1,,7.2
2025-12-02,80.7,deadlift,110,7,t1_amrap,programmed 3+,7.2
2025-12-02,80.7,front_squat,35,5,t2,,7.2
2025-12-02,80.7,front_squat,45,5,t2,,7.2
2025-12-02,80.7,front_squat,55,3,t2,,7.2
2025-12-02,80.7,front_squat,55,5,t2,,7.2
2025-12-02,80.7,front_squat,55,7,t2,,7.2
2025-12-02,80.7,front_squat,55,4,t2,,7.2
2025-12-02,80.7,front_squat,55,6,t2,,7.2
2025-12-02,80.7,front_squat,55,8,t2,,7.2
2025-12-02,80.7,pendlay_row,50,7,accessory,,7.2
2025-12-02,80.7,pendlay_row,50,7,accessory,,7.2
2025-12-03,80.4,ohp,50,5,t1,,7.3
2025-12-03,80.4,ohp,55,3,t1,,7.3
2025-12-03,80.4,ohp,62.5,3,t1_amrap,programmed 1+,7.3
2025-12-03,80.4,ohp,60,3,t1,,7.3
2025-12-03,80.4,ohp,55,3,t1,,7.3
2025-12-03,80.4,ohp,52.5,3,t1,,7.3
2025-12-03,80.4,ohp,50,5,t1,,7.3
2025-12-03,80.4,ohp,45,5,t1,,7.3
2025-12-03,80.4,ohp,42.5,9,t1_amrap,programmed 5+,7.3
2025-12-03,80.4,incline_bench,32.5,6,t2,,7.3
2025-12-03,80.4,incline_bench,40,5,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,2,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,5,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,7,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,4,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,6,t2,,7.3
2025-12-03,80.4,incline_bench,47.5,8,t2,,7.3
2025-12-03,80.4,face_pull,25,15,accessory,,7.3
2025-12-03,80.4,face_pull,25,15,accessory,,7.3
2025-12-03,80.4,pendlay_row,50,7,accessory,,7.3
2025-12-03,80.4,pendlay_row,50,7,accessory,,7.3
2025-12-04,80.8,squat,105,5,t1,,7.3
2025-12-04,80.8,squat,120,3,t1,,7.3
2025-12-04,80.8,squat,135,4,t1_amrap,programmed 1+,7.3
2025-12-04,80.8,squat,127.5,3,t1,,7.3
2025-12-04,80.8,squat,120,3,t1,,7.3
2025-12-04,80.8,squat,112.5,3,t1,,7.3
2025-12-04,80.8,squat,105,5,t1,,7.3
2025-12-04,80.8,squat,97.5,5,t1,,7.3
2025-12-04,80.8,squat,92.5,7,t1_amrap,programmed 5+,7.3
2025-12-04,80.8,sumo_deadlift,75,5,t2,,7.3
2025-12-04,80.8,sumo_deadlift,92.5,5,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,3,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,5,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,7,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,4,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,6,t2,,7.3
2025-12-04,80.8,sumo_deadlift,107.5,9,t2,,7.3
2025-12-04,80.8,pendlay_row,50,10,accessory,,7.3
2025-12-04,80.8,pendlay_row,50,10,accessory,,7.3
2025-12-05,81.1,bench,75,5,t1,,7.2
2025-12-05,81.1,bench,85,3,t1,,7.2
2025-12-05,81.1,bench,95,4,t1_amrap,programmed 1+,7.2
2025-12-05,81.1,bench,90,3,t1,,7.2
2025-12-05,81.1,bench,85,5,t1,,7.2
2025-12-05,81.1,bench,80,3,t1,,7.2
2025-12-05,81.1,bench,75,5,t1,,7.2
2025-12-05,81.1,bench,70,3,t1,,7.2
2025-12-05,81.1,bench,65,8,t1_amrap,programmed 5+,7.2
2025-12-05,81.1,cgbench,35,6,t2,,7.2
2025-12-05,81.1,cgbench,42.5,5,t2,,7.2
2025-12-05,81.1,cgbench,52.5,3,t2,,7.2
2025-12-05,81.1,cgbench,52.5,5,t2,,7.2
2025-12-05,81.1,cgbench,52.5,7,t2,,7.2
2025-12-05,81.1,cgbench,52.5,4,t2,,7.2
2025-12-05,81.1,cgbench,52.5,6,t2,,7.2
2025-12-05,81.1,cgbench,52.5,8,t2,,7.2
2025-12-05,81.1,face_pull,25,15,accessory,,7.2
2025-12-05,81.1,face_pull,25,15,accessory,,7.2
2025-12-05,81.1,pendlay_row,50,10,accessory,,7.2
2025-12-05,81.1,pendlay_row,50,10,accessory,,7.2
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,4,t1_amrap,programmed 3+,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,deadlift,117.5,3,t1,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,front_squat,45,3,t2,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,front_squat,45,3,t2,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,front_squat,45,5,t2,,7
2025-12-06,80.5,pendlay_row,50,7,accessory,,7
2025-12-06,80.5,pendlay_row,50,7,accessory,,7
2025-12-07,81.6,bench,65,8,t1,,8.3
2025-12-07,81.6,bench,75,6,t1,,8.3
2025-12-07,81.6,bench,85,4,t1,,8.3
2025-12-07,81.6,bench,85,4,t1,,8.3
2025-12-07,81.6,bench,85,4,t1,,8.3
2025-12-07,81.6,bench,80,5,t1,,8.3
2025-12-07,81.6,bench,75,6,t1,,8.3
2025-12-07,81.6,bench,70,7,t1,,8.3
2025-12-07,81.6,bench,65,11,t1_amrap,programmed 8+,8.3
2025-12-07,81.6,ohp,32.5,6,t2,,8.3
2025-12-07,81.6,ohp,40,5,t2,,8.3
2025-12-07,81.6,ohp,45,3,t2,,8.3
2025-12-07,81.6,ohp,45,5,t2,,8.3
2025-12-07,81.6,ohp,45,7,t2,,8.3
2025-12-07,81.6,ohp,45,4,t2,,8.3
2025-12-07,81.6,ohp,45,6,t2,,8.3
2025-12-07,81.6,ohp,45,8,t2,,8.3
2025-12-07,81.6,face_pull,25,13,accessory,,8.3
2025-12-07,81.6,face_pull,25,13,accessory,,8.3
2025-12-08,81.5,deadlift,127.5,5,t1,,7.1
2025-12-08,81.5,deadlift,142.5,3,t1,,7.1
2025-12-08,81.5,deadlift,160,4,t1_amrap,programmed 1+,7.1
2025-12-08,81.5,deadlift,152.5,3,t1,,7.1
2025-12-08,81.5,deadlift,142.5,3,t1,,7.1
2025-12-08,81.5,deadlift,135,3,t1,,7.1
2025-12-08,81.5,deadlift,127.5,3,t1,,7.1
2025-12-08,81.5,deadlift,117.5,3,t1,,7.1
2025-12-08,81.5,deadlift,110,6,t1_amrap,programmed 3+,7.1
2025-12-08,81.5,front_squat,35,5,t2,,7.1
2025-12-08,81.5,front_squat,45,5,t2,,7.1
2025-12-08,81.5,front_squat,55,3,t2,,7.1
2025-12-08,81.5,front_squat,55,5,t2,,7.1
2025-12-08,81.5,front_squat,55,7,t2,,7.1
2025-12-08,81.5,front_squat,55,4,t2,,7.1
2025-12-08,81.5,front_squat,55,6,t2,,7.1
2025-12-08,81.5,front_squat,55,8,t2,,7.1
2025-12-08,81.5,pendlay_row,50,10,accessory,,7.1
2025-12-08,81.5,pendlay_row,50,10,accessory,,7.1
2025-12-09,81.3,ohp,50,5,t1,,7.3
2025-12-09,81.3,ohp,55,3,t1,,7.3
2025-12-09,81.3,ohp,62.5,9,t1_amrap,programmed 1+,7.3
2025-12-09,81.3,ohp,60,3,t1,,7.3
2025-12-09,81.3,ohp,55,3,t1,,7.3
2025-12-09,81.3,ohp,52.5,3,t1,,7.3
2025-12-09,81.3,ohp,50,5,t1,,7.3
2025-12-09,81.3,ohp,45,5,t1,,7.3
2025-12-09,81.3,ohp,42.5,7,t1_amrap,programmed 5+,7.3
2025-12-09,81.3,incline_bench,32.5,6,t2,,7.3
2025-12-09,81.3,incline_bench,40,5,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,3,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,5,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,7,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,4,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,6,t2,,7.3
2025-12-09,81.3,incline_bench,47.5,8,t2,,7.3
2025-12-09,81.3,face_pull,25,15,accessory,,7.3
2025-12-09,81.3,face_pull,25,15,accessory,,7.3
2025-12-09,81.3,pendlay_row,50,10,accessory,,7.3
2025-12-09,81.3,pendlay_row,50,10,accessory,,7.3
2025-12-10,80.9,squat,105,5,t1,,7.2
2025-12-10,80.9,squat,120,3,t1,,7.2
2025-12-10,80.9,squat,135,2,t1_amrap,programmed 1+,7.2
2025-12-10,80.9,squat,127.5,3,t1,,7.2
2025-12-10,80.9,squat,120,3,t1,,7.2
2025-12-10,80.9,squat,112.5,3,t1,,7.2
2025-12-10,80.9,squat,105,5,t1,,7.2
2025-12-10,80.9,squat,97.5,5,t1,,7.2
2025-12-10,80.9,squat,92.5,7,t1_amrap,programmed 5+,7.2
2025-12-10,80.9,sumo_deadlift,75,5,t2,,7.2
2025-12-10,80.9,sumo_deadlift,92.5,5,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,3,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,5,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,7,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,4,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,6,t2,,7.2
2025-12-10,80.9,sumo_deadlift,107.5,8,t2,,7.2
2025-12-10,80.9,pendlay_row,50,10,accessory,,7.2
2025-12-10,80.9,pendlay_row,50,10,accessory,,7.2
2025-12-11,81.1,bench,75,5,t1,,9
2025-12-11,81.1,bench,85,3,t1,,9
2025-12-11,81.1,bench,95,2,t1_amrap,programmed 1+,9
2025-12-11,81.1,bench,90,3,t1,,9
2025-12-11,81.1,bench,85,5,t1,,9
2025-12-11,81.1,bench,80,3,t1,,9
2025-12-11,81.1,bench,75,5,t1,,9
2025-12-11,81.1,bench,70,3,t1,,9
2025-12-11,81.1,bench,65,6,t1_amrap,programmed 5+,9
2025-12-11,81.1,cgbench,35,6,t2,,9
2025-12-11,81.1,cgbench,42.5,5,t2,,9
2025-12-11,81.1,cgbench,52.5,3,t2,,9
2025-12-11,81.1,cgbench,52.5,6,t2,,9
2025-12-11,81.1,cgbench,52.5,7,t2,,9
2025-12-11,81.1,cgbench,52.5,4,t2,,9
2025-12-11,81.1,cgbench,52.5,6,t2,,9
2025-12-11,81.1,cgbench,52.5,8,t2,,9
2025-12-11,81.1,face_pull,25,13,accessory,,9
2025-12-11,81.1,face_pull,25,13,accessory,,9
2025-12-11,81.1,pendlay_row,50,7,accessory,,9
2025-12-11,81.1,pendlay_row,50,7,accessory,,9
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,8,t1_amrap,programmed 3+,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,deadlift,117.5,3,t1,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,front_squat,45,3,t2,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,front_squat,45,3,t2,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,front_squat,45,5,t2,,7.8
2025-12-12,80.9,pendlay_row,50,10,accessory,,7.8
2025-12-12,80.9,pendlay_row,50,10,accessory,,7.8
2025-12-13,81.4,bench,65,8,t1,,7.7
2025-12-13,81.4,bench,75,6,t1,,7.7
2025-12-13,81.4,bench,85,4,t1,,7.7
2025-12-13,81.4,bench,85,4,t1,,7.7
2025-12-13,81.4,bench,85,4,t1,,7.7
2025-12-13,81.4,bench,80,5,t1,,7.7
2025-12-13,81.4,bench,75,6,t1,,7.7
2025-12-13,81.4,bench,70,7,t1,,7.7
2025-12-13,81.4,bench,65,9,t1_amrap,programmed 8+,7.7
2025-12-13,81.4,ohp,32.5,6,t2,,7.7
2025-12-13,81.4,ohp,40,5,t2,,7.7
2025-12-13,81.4,ohp,45,3,t2,,7.7
2025-12-13,81.4,ohp,45,5,t2,,7.7
2025-12-13,81.4,ohp,45,7,t2,,7.7
2025-12-13,81.4,ohp,45,4,t2,,7.7
2025-12-13,81.4,ohp,45,6,t2,,7.7
2025-12-13,81.4,ohp,45,8,t2,,7.7
2025-12-13,81.4,face_pull,25,15,accessory,,7.7
2025-12-13,81.4,face_pull,25,15,accessory,,7.7
2025-12-15,81.2,deadlift,127.5,5,t1,,8.6
2025-12-15,81.2,deadlift,142.5,3,t1,,8.6
2025-12-15,81.2,deadlift,160,2,t1_amrap,programmed 1+,8.6
2025-12-15,81.2,deadlift,152.5,3,t1,,8.6
2025-12-15,81.2,deadlift,142.5,3,t1,,8.6
2025-12-15,81.2,deadlift,135,3,t1,,8.6
2025-12-15,81.2,deadlift,127.5,3,t1,,8.6
2025-12-15,81.2,deadlift,117.5,3,t1,,8.6
2025-12-15,81.2,deadlift,110,7,t1_amrap,programmed 3+,8.6
2025-12-15,81.2,front_squat,35,5,t2,,8.6
2025-12-15,81.2,front_squat,45,5,t2,,8.6
2025-12-15,81.2,front_squat,55,3,t2,,8.6
2025-12-15,81.2,front_squat,55,5,t2,,8.6
2025-12-15,81.2,front_squat,55,7,t2,,8.6
2025-12-15,81.2,front_squat,55,4,t2,,8.6
2025-12-15,81.2,front_squat,55,7,t2,,8.6
2025-12-15,81.2,front_squat,55,8,t2,,8.6
2025-12-15,81.2,pendlay_row,50,6,accessory,,8.6
2025-12-15,81.2,pendlay_row,50,6,accessory,,8.6
2025-12-16,81.5,ohp,50,5,t1,,6.9
2025-12-16,81.5,ohp,55,3,t1,,6.9
2025-12-16,81.5,ohp,62.5,4,t1_amrap,programmed 1+,6.9
2025-12-16,81.5,ohp,60,3,t1,,6.9
2025-12-16,81.5,ohp,55,3,t1,,6.9
2025-12-16,81.5,ohp,52.5,3,t1,,6.9
2025-12-16,81.5,ohp,50,5,t1,,6.9
2025-12-16,81.5,ohp,45,5,t1,,6.9
2025-12-16,81.5,ohp,42.5,6,t1_amrap,programmed 5+,6.9
2025-12-16,81.5,incline_bench,32.5,6,t2,,6.9
2025-12-16,81.5,incline_bench,40,5,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,3,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,4,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,7,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,4,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,6,t2,,6.9
2025-12-16,81.5,incline_bench,47.5,8,t2,,6.9
2025-12-16,81.5,face_pull,25,14,accessory,,6.9
2025-12-16,81.5,face_pull,25,14,accessory,,6.9
2025-12-16,81.5,pendlay_row,50,10,accessory,,6.9
2025-12-16,81.5,pendlay_row,50,10,accessory,,6.9
2025-12-17,80.5,squat,105,5,t1,,7.5
2025-12-17,80.5,squat,120,3,t1,,7.5
2025-12-17,80.5,squat,135,3,t1_amrap,programmed 1+,7.5
2025-12-17,80.5,squat,127.5,3,t1,,7.5
2025-12-17,80.5,squat,120,3,t1,,7.5
2025-12-17,80.5,squat,112.5,3,t1,,7.5
2025-12-17,80.5,squat,105,5,t1,,7.5
2025-12-17,80.5,squat,97.5,5,t1,,7.5
2025-12-17,80.5,squat,92.5,8,t1_amrap,programmed 5+,7.5
2025-12-17,80.5,sumo_deadlift,75,5,t2,,7.5
2025-12-17,80.5,sumo_deadlift,92.5,5,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,3,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,5,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,7,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,4,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,6,t2,,7.5
2025-12-17,80.5,sumo_deadlift,107.5,8,t2,,7.5
2025-12-17,80.5,pendlay_row,50,9,accessory,,7.5
2025-12-17,80.5,pendlay_row,50,9,accessory,,7.5
2025-12-18,82.3,bench,75,5,t1,,8.3
2025-12-18,82.3,bench,85,3,t1,,8.3
2025-12-18,82.3,bench,95,4,t1_amrap,programmed 1+,8.3
2025-12-18,82.3,bench,90,3,t1,,8.3
2025-12-18,82.3,bench,85,5,t1,,8.3
2025-12-18,82.3,bench,80,3,t1,,8.3
2025-12-18,82.3,bench,75,5,t1,,8.3
